ImageNumber	ObjectNumber	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness	AreaShape_Eccentricity	AreaShape_EulerNumber	AreaShape_Extent	AreaShape_FormFactor	AreaShape_MajorAxisLength	AreaShape_MaxFeretDiameter	AreaShape_MaximumRadius	AreaShape_MeanRadius	AreaShape_MedianRadius	AreaShape_MinFeretDiameter	AreaShape_MinorAxisLength	AreaShape_Orientation	AreaShape_Perimeter	AreaShape_Solidity	Children_BF_cells_on_grid_pre_Count	Children_BF_on_grid_rect_Count	Location_Center_X	Location_Center_Y	Number_Object_Number
5	211	1001	687.0	744.0	1.00010698582	0.144792888651	1.0	0.77237654321	0.909091814677	35.8966104491	35.6089876295	17.4642491966	6.20332796069	5.38516480713	34.6482322781	35.5183314232	26.9983314103	117.63	0.961113778205	1	1	687.341658342	743.651348651	211
5	212	884	742.0	742.0	1.00377552682	0.397417862009	1.0	0.787878787879	0.928373563883	35.0350940926	34.5398320783	16.1245154966	5.86292293668	5.0	31.1126983722	32.1495249663	56.0672757035	109.388	0.965592572365	1	1	741.985294118	742.20361991	212
5	213	746	192.0	743.0	1.00133029088	0.308338392749	1.0	0.802150537634	0.920729220067	31.6184454265	31.384709653	14.7648230602	5.41996515808	5.0	29.0	30.0778916808	-80.6791571738	100.904	0.963202065849	1	1	192.390080429	742.022788204	213
5	214	785	798.0	743.0	1.00038165125	0.189276720432	1.0	0.7666015625	0.89226531141	31.9239526027	31.7804971641	15.1327459504	5.52013594966	5.0	30.7902332167	31.3468884296	78.9499344059	105.146	0.95498783455	1	1	797.542675159	742.338853503	214
5	215	933	467.0	795.0	1.01138395236	0.34523824824	1.0	0.72213622291	0.805713892693	35.7519987677	38.3275357935	16.6433169771	5.86614704079	5.0	33.0	33.5537899182	-80.3035040998	120.63	0.940524193548	1	1	467.22079314	795.807073955	215
5	216	1096	689.0	798.0	1.00089915001	0.290366230133	1.0	0.801169590643	0.922070837931	38.1879301978	37.8549864615	18.0	6.50104112045	5.83095189485	35.0	36.5426258761	88.6541459742	122.216	0.967343336275	1	1	688.58120438	797.429744526	216
5	217	942	743.0	797.0	1.002002985	0.328484068623	1.0	0.769607843137	0.898176852967	35.6502081274	35.6931365951	16.7630546142	6.02892917409	5.38516480713	33.0	33.671960651	79.6045331431	114.802	0.960244648318	1	1	742.640127389	796.687898089	217
5	218	1004	138.0	798.0	1.00059378849	0.19085361868	1.0	0.774691358025	0.91181636557	36.1002236864	36.0555127546	17.4642491966	6.20346038684	5.38516480713	34.6482322781	35.4366477317	40.637030658	117.63	0.961685823755	1	1	138.353585657	797.806772908	218
5	219	905	302.0	797.0	1.00059501566	0.190998988197	1.0	0.782871972318	0.9263246992	34.2795548993	34.4818792991	16.2788205961	5.93285478182	5.09901951359	32.5269119346	33.648476298	82.7659710484	110.802	0.964818763326	1	1	302.506077348	796.533701657	219
5	220	993	632.0	797.0	1.00029225287	0.185951187569	1.0	0.788095238095	0.914657614025	35.8801768036	35.7351367704	17.4642491966	6.2204225641	5.38516480713	34.0	35.2543900441	-43.2798107923	116.802	0.966893865628	1	1	632.29204431	796.900302115	220
5	221	857	192.0	798.0	1.00180597801	0.322609831215	1.0	0.787683823529	0.904013752784	33.9706281423	33.5410196625	15.6524758425	5.75440515992	5.0	31.0	32.1542878489	84.4897023691	109.146	0.960224089636	1	1	192.535589265	797.829638273	221
5	222	951	249.0	799.0	1.00348295661	0.382939248009	1.0	0.799159663866	0.919980877115	36.2186819671	36.2491379208	16.4924225025	6.05421617403	5.38516480713	32.9475107032	33.4578596458	61.2652514856	113.974	0.965972574911	1	1	248.519453207	798.141955836	222
5	223	965	357.0	798.0	1.00067587824	0.253846336636	1.0	0.765873015873	0.90697669121	35.6506628693	35.4682957019	17.0880074906	6.09697575709	5.38516480713	33.941125497	34.4829096936	74.3552532011	115.63	0.959244532803	1	1	357.095336788	798.232124352	223
5	224	996	412.0	799.0	1.00017056605	0.216041898211	1.0	0.790476190476	0.926696142899	36.0430932532	35.902646142	17.4642491966	6.22396819272	5.38516480713	34.0	35.1919029363	89.5234802774	116.216	0.966990291262	1	1	411.845381526	798.503012048	224
5	225	853	799.0	797.0	1.00095350317	0.285412440987	1.0	0.807765151515	0.923569219357	33.6768453943	33.4215499341	15.8113883008	5.77101740815	5.0	31.0	32.2760498859	56.2351309342	107.732	0.964386659129	1	1	798.500586166	796.921453693	225
5	226	848	28.0	798.0	1.00098438405	0.295969401491	1.0	0.80303030303	0.928226133078	33.6326370446	33.6154726279	16.0	5.7688826539	5.0	31.0	32.1258081716	28.0294337844	107.146	0.965281730222	1	1	28.0	797.728773585	226
5	227	842	523.0	798.0	1.00034980187	0.222004519402	1.0	0.77318640955	0.907577194555	33.1725786477	33.0151480384	16.1245154966	5.72321821886	5.0	31.7521652805	32.3447780637	72.6341959028	107.974	0.959544159544	1	1	522.77672209	797.977434679	227
5	228	753	80.0	799.0	1.00423901329	0.131311032206	1.0	0.759072580645	0.849192357788	31.1813654907	31.4006369362	14.2126704036	5.27299741168	4.472135955	29.6984848098	30.9113728808	-4.36327498226	105.56	0.945979899497	1	1	80.2058432935	798.083665339	228
5	229	814	577.0	799.0	1.00019130851	0.175183120812	1.0	0.770833333333	0.910826409713	32.4610289086	32.2490309932	15.8113883008	5.63125176577	5.0	31.0	31.959047253	33.943478458	105.974	0.958210712184	1	1	576.907862408	798.648648649	229
6	1	921	302.0	27.0	1.00321429075	0.368305420657	1.0	0.775252525253	0.909569511596	35.5344185153	35.2278299076	16.2788205961	5.95233792733	5.09901951359	32.0	33.0365214077	83.0878922726	112.802	0.960876369327	1	1	301.654723127	27.111834962	1
6	2	872	578.0	28.0	1.00473838447	0.35009899408	1.0	0.778571428571	0.892547113483	34.4843230408	34.9857113691	15.8113883008	5.74537059794	5.0	31.0	32.3019035642	74.9486202051	110.802	0.953005464481	1	1	578.271788991	27.5848623853	2
6	3	743	84.0	26.0	1.02286890031	0.410659921894	1.0	0.703598484848	0.728422016763	32.525717071	33.0151480384	13.416407865	5.00574913255	4.472135955	29.0688837075	29.6565776301	58.494567909	113.216	0.910539215686	1	1	83.1480484522	27.2045760431	3
6	4	657	413.0	25.0	1.00866509716	0.406889577075	1.0	0.756912442396	0.836988137228	30.3534049007	30.2654919008	13.152946438	4.92489503786	4.24264068712	27.0	27.7271479238	78.4296959347	99.318	0.938571428571	1	1	412.780821918	26.0684931507	4
6	5	871	687.0	27.0	1.00349974773	0.388738070535	1.0	0.776292335116	0.914721011473	34.7082763612	34.6698716467	16.1245154966	5.80632778984	5.0	31.1126983722	31.9784118471	57.6797679821	109.388	0.961899503037	1	1	687.278989667	27.5752009185	5
6	6	797	795.0	27.0	1.00707029482	0.374594405382	1.0	0.754734848485	0.853624596317	33.1675973953	32.7566787083	14.3178210633	5.40620942437	5.0	30.3159393682	30.7526241233	61.1645700359	108.318	0.944872554831	1	1	796.282308657	27.0075282309	6
6	7	803	138.0	28.0	1.00117009513	0.277934832951	1.0	0.7841796875	0.922984186158	32.6455219215	32.5729949498	15.2643375225	5.59691242042	5.0	30.405591591	31.3592861256	44.5726925561	104.56	0.961676646707	1	1	137.566625156	27.7322540473	7
6	8	685	358.0	27.0	1.00112338881	0.282289149195	1.0	0.787356321839	0.905691505978	30.1774999265	30.083217913	14.3178210633	5.19587739077	4.472135955	28.0	28.9501619314	-72.7700276356	97.49	0.958712386284	1	1	358.059854015	26.6233576642	8
6	9	736	633.0	28.0	1.00152136212	0.260270079322	1.0	0.765868886576	0.904045426313	31.1865308452	30.8058436015	14.4222051019	5.3223302968	5.0	29.516097303	30.1117137002	-46.3964723487	101.146	0.953367875648	1	1	632.841032609	27.3980978261	9
6	10	661	26.0	28.0	1.00196018899	0.316645435837	1.0	0.786904761905	0.922236462031	29.8183666067	29.4278779391	13.8924439894	5.12309718525	4.472135955	27.0	28.2840319177	83.8851485731	94.904	0.958665699782	1	1	26.4145234493	27.3585476551	10
6	11	725	522.0	28.0	1.00058833351	0.141289403644	1.0	0.779569892473	0.915964862377	30.5634097602	30.2654919008	14.7648230602	5.32984989828	5.0	29.0	30.256807874	-7.90392799541	99.732	0.957095709571	1	1	522.204137931	27.5020689655	11
6	12	672	247.0	31.0	1.01220575742	0.302285821265	1.0	0.746666666667	0.825432780547	30.1470406547	30.3644529014	13.0	4.89609729648	4.24264068712	28.5043856275	28.7366816643	29.8752802192	101.146	0.935933147632	1	1	247.455357143	29.2901785714	12
6	13	678	467.0	29.0	1.00678511366	0.448031775894	1.0	0.781105990783	0.918384712327	31.1040451991	30.886890423	13.9283882772	5.15711613984	4.472135955	27.0	27.8075648599	-70.9219520889	96.318	0.958981612447	1	1	466.887905605	29.3215339233	13
6	14	644	191.0	28.0	1.00196825152	0.19750748576	1.0	0.765755053508	0.875453916048	28.9704770776	28.8444102037	13.416407865	4.96943474638	4.24264068712	27.5771644663	28.3997986205	33.4922629321	96.146	0.947755702723	1	1	191.76242236	28.8788819876	14
6	15	700	742.0	30.0	1.00083876896	0.268334237402	1.0	0.777777777778	0.910000923527	30.4399068386	30.083217913	14.3178210633	5.24805614644	4.472135955	28.7698227784	29.3235498206	77.9944475202	98.318	0.954979536153	1	1	741.612857143	29.45	15
6	16	604	82.0	83.0	1.03238487854	0.529674995295	1.0	0.725961538462	0.832397976806	30.4150610438	32.0156211872	13.0	4.70411427634	4.12310562562	25.0	25.7980755637	-77.8794825365	95.49	0.940077821012	1	1	82.7218543046	81.9668874172	16
6	17	812	138.0	83.0	1.00196502974	0.328354334584	1.0	0.793743890518	0.922954691548	33.1045979032	32.8937684068	15.6204993518	5.65062945756	5.0	30.0	31.2691009067	72.0381840235	105.146	0.963226571767	1	1	137.84729064	82.5701970443	17
6	18	756	798.0	81.0	1.00057431852	0.219972401139	1.0	0.762096774194	0.892949458237	31.4341993851	31.4006369362	15.0	5.43760093642	5.0	29.9633108985	30.6642531134	-23.2688363169	103.146	0.954545454545	1	1	797.695767196	81.3544973545	18
6	19	747	27.0	82.0	1.00061454755	0.210510508568	1.0	0.777315296566	0.917556974805	31.2151749967	31.0483493925	15.1327459504	5.40289025539	5.0	29.6984848098	30.5156926999	-4.57274684158	101.146	0.95892169448	1	1	26.7724230254	82.1204819277	19
6	20	724	193.0	82.0	1.00131248928	0.276530264623	1.0	0.778494623656	0.914701462567	30.9989131022	31.0483493925	14.3178210633	5.30512334108	5.0	29.0	29.790116981	-82.7370275149	99.732	0.957038995373	1	1	192.508287293	81.7955801105	20
6	21	703	467.0	82.0	1.00031375143	0.15591979394	1.0	0.781111111111	0.913900927485	30.1265571515	30.2324329157	14.5602197786	5.26482047481	4.472135955	28.9913780286	29.7581008933	33.5462376819	98.318	0.956462585034	1	1	467.298719772	81.9174964438	21
6	22	748	688.0	83.0	1.00333877232	0.223425203186	1.0	0.754032258065	0.893625262274	31.3232685966	31.4006369362	14.1421356237	5.30081727766	5.0	29.6984848098	30.5314501119	61.7324590539	102.56	0.948035487959	1	1	687.290106952	83.6363636364	22
6	23	651	247.0	83.0	1.00058370239	0.233136314081	1.0	0.774078478002	0.919605767826	29.2214531227	28.8617393793	14.1421356237	5.07303796167	4.472135955	27.5771644663	28.4162286524	76.0991351645	94.318	0.95664952241	1	1	247.165898618	82.9247311828	23
6	24	658	302.0	83.0	1.00428002479	0.296200792292	1.0	0.783333333333	0.891293717863	29.6874226565	29.6141857899	13.6014705087	4.99907716057	4.35738832106	27.0	28.3552201571	81.8261377065	96.318	0.949494949495	1	1	302.348024316	83.6930091185	24
6	25	654	357.0	84.0	1.0021907406	0.26798849126	1.0	0.778571428571	0.912469963946	29.4443636487	29.4278779391	13.6014705087	5.04988954864	4.472135955	27.0	28.3673510536	-83.4744528678	94.904	0.954048140044	1	1	357.48470948	83.6146788991	25
6	26	644	522.0	82.0	1.00077094343	0.270771078721	1.0	0.793103448276	0.925902830661	29.2098497159	28.8444102037	13.8924439894	5.06737384546	4.472135955	27.0	28.1186797759	26.8187853134	93.49	0.960477255779	1	1	522.25	82.4254658385	26
6	27	525	576.0	82.0	1.00565285042	0.355555013273	1.0	0.776627218935	0.871506762862	26.818958551	26.4007575649	11.6619037897	4.49109035642	4.0	24.5192806165	25.0664832239	31.9200657989	87.006	0.944244604317	1	1	577.354285714	81.9904761905	27
6	28	700	632.0	84.0	1.00141077696	0.237433454872	1.0	0.777777777778	0.920946350887	30.3259182804	30.4630924235	14.1421356237	5.22851415341	4.472135955	28.8444102037	29.4587124411	43.2626299018	97.732	0.958247775496	1	1	631.577142857	83.3314285714	28
6	29	585	742.0	83.0	1.00559775691	0.351278693117	1.0	0.746173469388	0.867107298267	28.280993552	27.7848879789	12.6491106407	4.75873871191	4.12310562562	25.6419591122	26.4786725179	31.2800610967	92.076	0.942788074134	1	1	742.112820513	82.9435897436	29
6	30	498	411.0	82.0	1.04053357714	0.508819318395	1.0	0.709401709402	0.764254545374	27.5623515579	26.4196896272	10.1980390272	4.11913561412	3.60555127546	23.8378531593	23.7276935431	2.79042564999	90.49	0.902991840435	1	1	411.907630522	83.6967871486	30
6	31	837	193.0	137.0	1.00219696253	0.243415294635	1.0	0.768595041322	0.902187781286	33.1895352399	33.6154726279	15.5563491861	5.66080346781	5.0	31.1126983722	32.191265673	57.9320638701	107.974	0.958214081282	1	1	193.039426523	137.200716846	31
6	32	659	412.0	135.0	1.0027162813	0.296662645949	1.0	0.733036707453	0.849531348803	29.6889609314	30.1496268634	13.8924439894	5.03719060597	4.472135955	28.0	28.3524334568	88.9475634729	98.732	0.940756602427	1	1	412.382397572	135.584218513	32
6	33	765	138.0	137.0	1.00165462788	0.32345775209	1.0	0.796875	0.928872561063	32.103084866	31.7804971641	14.8660687473	5.48767279448	5.0	29.0	30.3773069082	-89.6640347915	101.732	0.963476070529	1	1	137.711111111	137.351633987	33
6	34	822	303.0	138.0	1.00112487665	0.244792004864	1.0	0.778409090909	0.91977802062	32.8798093112	33.2415402772	15.5241746963	5.64431779628	5.0	31.0	31.8794613535	69.8320638432	105.974	0.959159859977	1	1	303.467153285	138.160583942	34
6	35	804	357.0	137.0	1.00162210242	0.313892625717	1.0	0.761363636364	0.909669402788	32.8554468787	32.4499614792	15.2970585408	5.58611874039	5.0	30.405591591	31.1948829002	74.6523813189	105.388	0.95486935867	1	1	357.368159204	137.800995025	35
6	36	729	467.0	138.0	1.00003081615	0.157679047689	1.0	0.783870967742	0.921018461618	30.6768115371	30.4138126515	14.7648230602	5.37702195412	5.0	29.0	30.2930573277	-87.5232925728	99.732	0.961107448912	1	1	466.555555556	137.484224966	36
6	37	805	579.0	138.0	1.00093876172	0.277727835874	1.0	0.7861328125	0.925283025974	32.6812877995	32.2800247831	15.2315462117	5.61607102293	5.0	30.405591591	31.3955993646	-52.6062724321	104.56	0.962918660287	1	1	578.619875776	137.78136646	37
6	38	715	632.0	138.0	1.00082825885	0.2774219918	1.0	0.768817204301	0.914040650795	30.8027704278	30.5286750449	14.5602197786	5.30171315651	5.0	28.9913780286	29.5937051961	60.0239999603	99.146	0.955243820975	1	1	631.546853147	137.314685315	38
6	39	702	28.0	139.0	1.0034192493	0.383814788372	1.0	0.78	0.912600926166	31.1364882194	30.886890423	14.3178210633	5.24621124035	4.472135955	28.1744565165	28.7517476235	43.89354266	98.318	0.957055214724	1	1	27.8461538462	138.670940171	39
6	40	666	82.0	138.0	1.00273320374	0.355141198589	1.0	0.765517241379	0.902130115648	30.1479522352	29.6141857899	13.9283882772	5.10404498194	4.472135955	27.4065256291	28.1826877413	75.4105791763	96.318	0.952108649035	1	1	81.9834834835	138.656156156	40
6	41	734	523.0	138.0	1.0013728021	0.303619579826	1.0	0.789247311828	0.885235124227	31.3408159743	31.304951685	14.7648230602	5.36367458867	5.0	29.0	29.8613207633	67.0951430152	102.076	0.956351791531	1	1	523.333787466	138.816076294	41
6	42	650	798.0	137.0	1.00035311109	0.254886943715	1.0	0.800492610837	0.922923137476	29.2756856119	29.1547594742	13.8924439894	5.11137443653	4.472135955	27.0	28.308734921	-16.8361649018	94.076	0.962250185048	1	1	797.947692308	137.495384615	42
6	43	673	247.0	139.0	1.00041849028	0.223345933312	1.0	0.773563218391	0.911611963711	29.6729909599	29.5296461205	14.3178210633	5.1526774713	4.472135955	28.0	28.9234287798	61.6680599931	96.318	0.955287437899	1	1	247.194650817	139.304606241	43
6	44	777	687.0	139.0	1.00344773091	0.33761561567	1.0	0.809375	0.911662537529	32.4622312477	33.1209903234	15.0	5.48995595293	5.0	29.0	30.5561810746	19.4848140365	103.49	0.962229102167	1	1	686.904761905	139.35006435	44
6	45	605	742.0	139.0	1.0007186378	0.227421788114	1.0	0.745073891626	0.873040506011	28.1564616079	28.0713376952	13.4536240471	4.88850173189	4.12310562562	26.8	27.4186595285	67.8356345478	93.318	0.946791862285	1	1	742.299173554	139.123966942	45
6	46	898	577.0	192.0	1.0011720378	0.235846769332	1.0	0.754621848739	0.877711948631	34.3246390901	34.2344855372	16.1554944214	5.85014676089	5.0495097568	33.0	33.3563498039	53.2066547385	113.388	0.953797132236	1	1	576.695991091	192.139198218	46
6	47	900	137.0	195.0	1.00818311613	0.44812319085	1.0	0.737100737101	0.851974872704	35.8467033415	36.8781778292	15.6524758425	5.81081560576	5.0	31.304951685	32.0459424441	-72.6400692258	115.216	0.953389830508	1	1	136.802222222	194.361111111	47
6	48	789	356.0	190.0	1.00842788849	0.406286639398	1.0	0.7705078125	0.906892307445	33.2452993882	32.7566787083	14.3178210633	5.44033513545	5.0	29.516097303	30.3777486768	31.5569250225	104.56	0.954627949183	1	1	357.209125475	191.416983523	48
6	49	837	246.0	192.0	1.00081462721	0.238548308546	1.0	0.792613636364	0.926289835392	33.1466799979	32.9848450049	15.8113883008	5.71766603682	5.0	31.0	32.1897562964	-7.57544646835	106.56	0.964285714286	1	1	246.684587814	192.154121864	49
6	50	700	412.0	191.0	1.00067375749	0.187466886913	1.0	0.804597701149	0.914497271612	30.1505736429	29.8328677804	14.3178210633	5.2557105445	4.472135955	28.0	29.6160318034	-81.7249215373	98.076	0.961538461538	1	1	412.164285714	191.438571429	50
6	51	819	465.0	193.0	1.01495929452	0.478274429048	1.0	0.800586510264	0.910500459305	34.5840387245	34.885527085	14.8660687473	5.5445012197	5.0	30.0	30.3720637391	19.9291587281	106.318	0.962397179788	1	1	467.057387057	192.978021978	51
6	52	653	631.0	191.0	1.01219073717	0.330752393695	1.0	0.702150537634	0.777519982067	29.8602488778	30.0665927567	13.0	4.82518323758	4.24264068712	28.2842712475	28.1796415443	24.4825717008	102.732	0.912648497554	1	1	631.75957121	191.675344564	52
6	53	847	743.0	193.0	1.00074696983	0.148848116136	1.0	0.802083333333	0.937356619567	33.0482109544	32.8937684068	16.0	5.77021652484	5.0	31.0	32.6800562024	-8.7515150013	106.56	0.966894977169	1	1	742.420306966	192.769775679	53
6	54	810	28.0	194.0	1.00005224417	0.193357786458	1.0	0.791015625	0.931030125514	32.434368976	32.3109888428	15.2970585408	5.64452959214	5.0	31.0	31.8222777141	-80.3821006763	104.56	0.963712076145	1	1	27.5333333333	193.561728395	54
6	55	782	82.0	193.0	1.0008413937	0.182233836482	1.0	0.788306451613	0.913253014328	31.8491693722	31.9530906173	15.5563491861	5.53989192165	5.0	30.0	31.315862057	-52.6186021833	103.732	0.960687960688	1	1	81.8273657289	193.030690537	55
6	56	675	301.0	193.0	1.00107479438	0.299678467266	1.0	0.803571428571	0.91893291968	30.0356440691	29.6141857899	14.0	5.18955640236	4.472135955	27.0	28.6552136543	88.6891202627	96.076	0.961538461538	1	1	301.527407407	192.577777778	56
6	57	710	798.0	193.0	1.0017700371	0.258707919324	1.0	0.788888888889	0.907648758132	30.6298173587	30.4630924235	14.4222051019	5.25391014304	4.472135955	28.9832608891	29.5870434668	42.2771179231	99.146	0.955585464334	1	1	797.461971831	192.425352113	57
6	58	709	192.0	194.0	1.00050452843	0.229334823732	1.0	0.787777777778	0.921700935401	30.4762402101	30.2324329157	14.5602197786	5.2856797213	5.0	28.9913780286	29.6639750808	-48.0263054193	98.318	0.960054163846	1	1	192.431593794	193.530324401	58
6	59	796	688.0	195.0	1.00050593208	0.18290299897	1.0	0.77734375	0.884930849336	32.1287721217	31.8904374382	15.2315462117	5.55591172823	5.0	30.7858608905	31.5867907178	52.8826293092	106.318	0.955582232893	1	1	687.649497487	194.270100503	59
6	60	637	523.0	193.0	1.00118479296	0.273590857211	1.0	0.784482758621	0.915838669459	29.0687613304	29.1547594742	13.9283882772	5.02393170721	4.24264068712	27.0	27.9596765726	-22.1821268064	93.49	0.955022488756	1	1	522.68288854	193.144427002	60
6	61	832	139.0	250.0	1.01880922251	0.267222174168	1.0	0.742857142857	0.751208651222	33.4678507547	34.1320963318	14.1421356237	5.24715871827	4.472135955	31.0	32.2507905631	-62.9324375562	117.974	0.922906267332	1	1	138.580528846	247.564903846	61
6	62	949	413.0	248.0	1.00153000718	0.293332130462	1.0	0.775326797386	0.895683934884	35.5687908682	35.3553390593	16.7630546142	6.02933850039	5.38516480713	33.0	34.0041409862	-87.9829764298	115.388	0.958101968703	1	1	412.636459431	247.873551106	62
6	63	935	28.0	248.0	1.00147693862	0.310918530061	1.0	0.785714285714	0.904502755103	35.4036533989	35.2278299076	16.7630546142	6.01720082714	5.38516480713	33.0	33.6489267915	66.2083047079	113.974	0.962924819773	1	1	28.2267379679	248.143315508	63
6	64	702	303.0	246.0	1.0039729059	0.38881315578	1.0	0.756465517241	0.889973756291	31.1775567709	31.1448230048	14.3178210633	5.24514165145	4.472135955	28.0	28.7244014881	74.6992263322	99.56	0.955102040816	1	1	303.176638177	246.394586895	64
6	65	834	578.0	247.0	1.00061627606	0.243196117375	1.0	0.789772727273	0.933205436979	33.1032047706	32.7566787083	15.8113883008	5.72740697058	5.0	31.0	32.1093518263	73.1326049351	105.974	0.96583671106	1	1	578.305755396	246.972422062	65
6	66	717	247.0	248.0	1.00210428446	0.327113742892	1.0	0.770967741935	0.91659740786	31.1092023654	30.8058436015	14.3178210633	5.28944862111	5.0	28.7767267075	29.3977287576	73.6263144955	99.146	0.957276368491	1	1	246.651324965	247.133891213	66
6	67	816	742.0	248.0	1.000945066	0.199137304808	1.0	0.772727272727	0.893198731829	32.5872431688	32.6496554346	15.6204993518	5.59858169776	5.0	31.0	31.9345727783	-45.2871818725	107.146	0.954944411937	1	1	741.566176471	248.0	67
6	68	795	798.0	249.0	1.00345165354	0.346849055557	1.0	0.777126099707	0.866294354976	32.8901743085	33.6154726279	15.2970585408	5.55091166768	5.0	30.0	30.8483839576	74.8308149273	107.388	0.958408679928	1	1	798.233962264	248.659119497	68
6	69	769	83.0	248.0	1.00030954374	0.13280229705	1.0	0.775201612903	0.908304409239	31.4514950738	31.384709653	15.2643375225	5.49475519176	5.0	30.0	31.172914957	-60.857370104	103.146	0.958255451713	1	1	83.2912873862	247.814044213	69
6	70	714	193.0	246.0	1.00242149603	0.239543565495	1.0	0.793333333333	0.885476349528	30.6500569866	30.4138126515	13.9283882772	5.24536442809	5.0	29.0	29.7576994717	41.9826870114	100.662	0.956463496316	1	1	192.680672269	247.168067227	70
6	71	733	522.0	249.0	1.00297325978	0.347371302698	1.0	0.763541666667	0.910884494358	31.581069564	31.5753068077	14.5602197786	5.3488180663	5.0	28.9913780286	29.6144426938	66.1109024943	100.56	0.958169934641	1	1	521.489768076	248.383356071	71
6	72	663	631.0	246.0	1.00626116778	0.376883702848	1.0	0.762068965517	0.821085681612	30.2616673844	30.083217913	13.416407865	4.98625001894	4.24264068712	27.5771644663	28.0301897869	46.1949202813	100.732	0.943772241993	1	1	631.767722474	247.073906486	72
6	73	706	686.0	247.0	1.00238250418	0.16891089217	1.0	0.784444444444	0.891960265984	30.2539967005	30.4630924235	14.0356688476	5.22438513165	4.472135955	28.9913780286	29.8192868803	34.369400109	99.732	0.955345060893	1	1	686.150141643	247.264872521	73
6	74	616	467.0	248.0	1.00155816665	0.194717722253	1.0	0.785714285714	0.919917437972	28.3221143021	28.4604989415	13.3416640641	4.93048820516	4.24264068712	26.8700576851	27.7800098188	-82.6516434402	91.732	0.95800933126	1	1	467.24512987	247.826298701	74
6	75	428	356.0	248.0	1.03842846109	0.483567955763	1.0	0.715719063545	0.73590710995	25.3518282218	26.2488094968	10.0	3.81514783358	3.16227766017	20.8333242009	22.1906281858	78.3008522295	85.49	0.898216159496	1	1	356.978971963	248.341121495	75
6	76	914	357.0	303.0	1.00143245073	0.302570560247	1.0	0.791341991342	0.916055263722	34.9571430349	34.9284983931	16.4924225025	5.94593265556	5.09901951359	32.0	33.3185964649	86.6286264025	111.974	0.963626779125	1	1	357.283369803	303.2702407	76
6	77	785	27.0	303.0	1.00080698432	0.249438654412	1.0	0.791330645161	0.916756542516	32.1474338292	31.7804971641	15.1327459504	5.5392083624	5.0	30.0	31.1312727927	89.6975216378	103.732	0.960832313341	1	1	27.4331210191	302.527388535	77
6	78	728	411.0	302.0	1.00071617177	0.246387265608	1.0	0.782795698925	0.909041086826	30.9483952118	30.8058436015	14.5602197786	5.35820059512	5.0	29.0	29.9943013157	-86.7939285156	100.318	0.95978905735	1	1	411.495879121	301.997252747	78
6	79	767	524.0	302.0	1.00025129701	0.188499723894	1.0	0.798126951093	0.931300986059	31.5525210404	31.384709653	15.1327459504	5.50659525642	5.0	30.0	30.9868866545	71.9269827545	101.732	0.964173475801	1	1	523.720990874	301.813559322	79
6	80	800	82.0	304.0	1.00041715855	0.211379019836	1.0	0.78125	0.892262385783	32.3000657943	32.2490309932	15.5241746963	5.59358410916	5.0	31.0	31.5702189729	21.4311276915	106.146	0.956937799043	1	1	82.345	303.9625	80
6	81	659	688.0	304.0	1.00720452831	0.345635125508	1.0	0.757471264368	0.820067472436	30.0029096535	29.4108823397	12.8062484749	4.91712944659	4.24264068712	28.0	28.1538000066	45.6214023386	100.49	0.935415188077	1	1	686.984825493	302.693474962	81
6	82	683	798.0	302.0	1.00042259715	0.186436838094	1.0	0.785057471264	0.925157460943	29.7767362505	29.6141857899	14.2126704036	5.19166142406	4.472135955	28.0	29.254659208	-72.3347300378	96.318	0.958596491228	1	1	797.761346999	302.428989751	82
6	83	666	138.0	303.0	1.00047029962	0.184432905315	1.0	0.791914387634	0.929212532092	29.4001673208	29.1547594742	14.1421356237	5.15066883055	4.472135955	28.0	28.8958105825	-46.1792156998	94.904	0.961038961039	1	1	137.578078078	303.268768769	83
6	84	673	304.0	303.0	1.00604323995	0.421624464195	1.0	0.77534562212	0.907048300762	30.7823409045	30.4138126515	13.6014705087	5.10321017853	4.472135955	27.0	27.9125198671	11.414840717	96.56	0.956645344705	1	1	303.14115899	302.558692422	84
6	85	764	743.0	304.0	1.00026148677	0.156888967833	1.0	0.795005202914	0.917062928298	31.4039572692	31.384709653	15.2315462117	5.4956716189	5.0	30.0	31.0150584261	-51.2722622798	102.318	0.96343001261	1	1	742.789267016	304.069371728	85
6	86	740	191.0	305.0	1.00149187881	0.293792850249	1.0	0.745967741935	0.904624762125	31.4218159469	31.1448230048	14.7648230602	5.36479857635	5.0	28.9913780286	30.0351433373	20.1360716428	101.388	0.951768488746	1	1	191.437837838	304.844594595	86
6	87	684	246.0	305.0	1.00665753893	0.277429806197	1.0	0.786206896552	0.822159959384	30.217111655	30.083217913	13.416407865	5.06700797154	4.472135955	28.0	29.0309664196	37.5178649301	102.248	0.943448275862	1	1	246.858187135	304.637426901	87
6	88	654	578.0	304.0	1.00141582727	0.256005649035	1.0	0.805418719212	0.890343895512	29.3852121191	29.4108823397	13.9283882772	5.07250875135	4.472135955	27.0	28.4059583157	86.3637159977	96.076	0.955441928415	1	1	577.683486239	303.848623853	88
